Code_commune_INSEE,Nom_commune,Code_postal,Ligne_5,Libellé_d_acheminement,coordonnees_geographiques_x,coordonnees_geographiques_y
28336,ST EMAN,28120,,ST EMAN,48.323931277,1.200511756
28339,ST GERMAIN LE GAILLARD,28190,,ST GERMAIN LE GAILLARD,48.424318896,1.254133822
28344,ST LEGER DES AUBEES,28700,,ST LEGER DES AUBEES,48.414369996,1.750057815
28346,ST LUBIN DE CRAVANT,28270,,ST LUBIN DE CRAVANT,48.707492114,1.100688145
28347,ST LUBIN DE LA HAYE,28410,,ST LUBIN DE LA HAYE,48.818852885,1.560348309
28352,ST MARTIN DE NIGELLES,28130,,ST MARTIN DE NIGELLES,48.613166578,1.614322666
28359,ST REMY SUR AVRE,28380,,ST REMY SUR AVRE,48.749183331,1.237384132
28370,SAUMERAY,28800,,SAUMERAY,48.251867545,1.31889866
28373,SENONCHES,28250,,SENONCHES,48.559584243,1.018990481
28374,SERAZEREUX,28170,,SERAZEREUX,48.595378587,1.437008035
28385,LE THIEULIN,28240,,LE THIEULIN,48.406789655,1.139981944
28386,THIMERT GATELLES,28170,,THIMERT GATELLES,48.555033934,1.26181158
28393,TREMBLAY LES VILLAGES,28170,ST CHERON DES CHAMPS,TREMBLAY LES VILLAGES,48.588018417,1.369529036
28393,TREMBLAY LES VILLAGES,28170,THEUVY ACHERES,TREMBLAY LES VILLAGES,48.588018417,1.369529036
28397,UMPEAU,28700,,UMPEAU,48.468177274,1.665060084
28401,VAUPILLON,28240,,VAUPILLON,48.460000831,0.96930022
28406,EOLE EN BEAUCE,28150,FAINS LA FOLIE,EOLE EN BEAUCE,48.21108651,1.670451044
28406,EOLE EN BEAUCE,28150,VIABON,EOLE EN BEAUCE,48.21108651,1.670451044
28411,VILLARS,28150,,VILLARS,48.23135505,1.543742969
28415,VILLEMEUX SUR EURE,28210,,VILLEMEUX SUR EURE,48.671108616,1.457649595
28423,YERMENONVILLE,28130,,YERMENONVILLE,48.549323165,1.621358103
28425,YMERAY,28320,,YMERAY,48.508814329,1.70374033
29014,BOTSORHEL,29650,,BOTSORHEL,48.506149636,-3.628782839
29042,CROZON,29160,,CROZON,48.244914628,-4.491944902
29043,DAOULAS,29460,,DAOULAS,48.35580949,-4.263889359
29046,DOUARNENEZ,29100,,DOUARNENEZ,48.080138679,-4.328017277
29047,LE DRENNEC,29860,,LE DRENNEC,48.533043997,-4.381945582
29053,LE FAOU,29590,,LE FAOU,48.30555737,-4.142603226
29054,LA FEUILLEE,29690,,LA FEUILLEE,48.391163352,-3.852136817
29055,LE FOLGOET,29260,,LE FOLGOET,48.566279876,-4.352323247
29057,LA FORET FOUESNANT,29940,,LA FORET FOUESNANT,47.920548648,-3.968055745
29065,GOURLIZON,29710,,GOURLIZON,48.025375337,-4.269591078
29066,GUENGAT,29180,,GUENGAT,48.041240587,-4.196044169
29071,GUILLIGOMARC H,29300,,GUILLIGOMARC H,47.943410977,-3.42611898
29076,MILIZAC GUIPRONVEL,29290,GUIPRONVEL,MILIZAC GUIPRONVEL,48.465048219,-4.567909406
29078,HANVEC,29460,,HANVEC,48.329908986,-4.139712897
29098,LAMPAUL PLOUARZEL,29810,,LAMPAUL PLOUARZEL,48.449988359,-4.764191484
29100,LANARVILY,29260,,LANARVILY,48.560967094,-4.382697134
29104,LANDEVENNEC,29560,,LANDEVENNEC,48.281227541,-4.312657705
29105,LANDIVISIAU,29400,,LANDIVISIAU,48.516404956,-4.060786056
29106,LANDREVARZEC,29510,,LANDREVARZEC,48.089632684,-4.074995991
29108,LANDUDEC,29710,,LANDUDEC,47.995270446,-4.328043827
29109,LANDUNVEZ,29840,,LANDUNVEZ,48.534440762,-4.730018051
29115,LANNEDERN,29190,,LANNEDERN,48.289441066,-3.902770761
29130,LOCMARIA PLOUZANE,29280,,LOCMARIA PLOUZANE,48.371499558,-4.650144094
29133,LOCQUIREC,29241,,LOCQUIREC,48.682930831,-3.667581439
29135,LOCTUDY,29750,,LOCTUDY,47.825013886,-4.187715332
29137,LOGONNA DAOULAS,29460,,LOGONNA DAOULAS,48.328565653,-4.288606627
29139,LOPEREC,29590,,LOPEREC,48.301668943,-4.034666916
29144,LA MARTYRE,29800,,LA MARTYRE,48.437046918,-4.169957627
29147,MELLAC,29300,,MELLAC,47.898564577,-3.587911207
29150,MOELAN SUR MER,29350,,MOELAN SUR MER,47.806298901,-3.645593893
29153,NEVEZ,29920,,NEVEZ,47.815466332,-3.775901861
29166,PLOEVEN,29550,,PLOEVEN,48.158165175,-4.212882784
29171,PLOMEUR,29120,,PLOMEUR,47.838142718,-4.294387728
29177,PLOUARZEL,29810,,PLOUARZEL,48.438892741,-4.721074429
29182,PLOUEGAT GUERAND,29620,,PLOUEGAT GUERAND,48.621683312,-3.670285182
29197,PLOUHINEC,29780,,PLOUHINEC,48.014225139,-4.485643289
29199,PLOUIGNEAU,29610,,PLOUIGNEAU,48.573297271,-3.702219869
29205,PLOUNEVEZEL,29270,,PLOUNEVEZEL,48.312109718,-3.574643154
29212,PLOUZANE,29280,,PLOUZANE,48.377624035,-4.598965851
29213,PLOUZEVEDE,29440,,PLOUZEVEDE,48.592434494,-4.095773332
29225,POULDREUZIC,29710,,POULDREUZIC,47.961161748,-4.363857699
29227,POULLAOUEN,29690,LOCMARIA BERRIEN,POULLAOUEN,48.347877827,-3.643645763
29230,QUERRIEN,29310,,QUERRIEN,47.95543352,-3.547539622
29236,RIEC SUR BELON,29340,,RIEC SUR BELON,47.849126475,-3.69050371
29243,ST COULITZ,29150,,ST COULITZ,48.182218707,-4.066884824
29252,ST JEAN TROLIMON,29120,,ST JEAN TROLIMON,47.868494618,-4.309163849
29266,ST THEGONNEC LOC EGUINER,29410,LOC EGUINER ST THEGONNEC,ST THEGONNEC LOC EGUINER,48.502271639,-3.940488625
29266,ST THEGONNEC LOC EGUINER,29410,ST THEGONNEC,ST THEGONNEC LOC EGUINER,48.502271639,-3.940488625
29268,ST THONAN,29800,,ST THONAN,48.47710363,-4.322689802
29273,SANTEC,29250,,SANTEC,48.699878192,-4.031586179
29280,TELGRUC SUR MER,29560,,TELGRUC SUR MER,48.233487792,-4.357264699
29281,TOURCH,29140,,TOURCH,48.027114963,-3.823394056
29295,TREMAOUEZAN,29800,,TREMAOUEZAN,48.508702664,-4.255796471
2A004,AJACCIO,20000,,AJACCIO,41.934723456,8.700937555
2A004,AJACCIO,20090,,AJACCIO,41.934723456,8.700937555
2A008,ALBITRECCIA,20128,,ALBITRECCIA,41.860660612,8.8777584
2A008,ALBITRECCIA,20166,,ALBITRECCIA,41.860660612,8.8777584
2A011,ALTAGENE,20112,,ALTAGENE,41.709341198,9.077320052
2A021,ARGIUSTA MORICCIO,20140,,ARGIUSTA MORICCIO,41.815418536,9.032650196
2A060,CANNELLE,20151,,CANNELLE,42.047811428,8.816968797
2A064,CARDO TORGIA,20190,,CARDO TORGIA,41.852428162,8.97181311
2A070,CASAGLIONE,20111,,CASAGLIONE,42.069543326,8.760405186
2A071,CASALABRIVA,20140,,CASALABRIVA,41.759907282,8.92558467
2A085,CAURO,20117,,CAURO,41.903933079,8.893570079
2A090,COGGIA,20118,SAGONE,COGGIA,42.112405574,8.735278053
2A098,COTI CHIAVARI,20138,,COTI CHIAVARI,41.769201599,8.752878504
2A104,ECCICA SUARELLA,20117,,ECCICA SUARELLA,41.922967405,8.894632094
2A160,MOCA CROCE,20140,,MOCA CROCE,41.787617666,9.010018558
2A196,ORTO,20125,,ORTO,42.198884881,8.957623504
2A203,PARTINELLO,20147,,PARTINELLO,42.31887577,8.689530999
2A209,PERI,20167,,PERI,42.004108,8.912431225
2A215,PIANOTTOLI CALDARELLO,20131,,PIANOTTOLI CALDARELLO,41.50486051,9.048613299
2A228,PIETROSELLA,20166,,PIETROSELLA,41.828384242,8.813573448
2A259,REZZA,20121,,REZZA,42.123684074,8.952481117
2A276,SERRA DI FERRO,20140,PORTO POLLO,SERRA DI FERRO,41.741296698,8.812690377
2A278,SERRA DI SCOPAMENE,20127,,SERRA DI SCOPAMENE,41.778397913,9.10945997
2A282,SOCCIA,20125,,SOCCIA,42.209514801,8.922484339
2A322,TASSO,20134,,TASSO,41.950459429,9.09336522
2A348,VICO,20118,SAGONE,VICO,42.150789996,8.730072028
2A351,VILLANOVA,20167,,VILLANOVA,41.963229308,8.670021495
2B002,AGHIONE,20270,,AGHIONE,42.09858371,9.41182181
2B013,ALZI,20212,,ALZI,42.31255873,9.314211407
2B023,ASCO,20276,,ASCO,42.434499645,8.997095065
2B033,BASTIA,20200,,BASTIA,42.686420533,9.425134055
2B034,BELGODERE,20226,,BELGODERE,42.608071388,9.014172599
2B045,BUSTANICO,20212,,BUSTANICO,42.327134133,9.308731954
2B063,CARCHETO BRUSTICO,20229,,CARCHETO BRUSTICO,42.355169722,9.360191363
2B069,CASABIANCA,20237,,CASABIANCA,42.446912546,9.371438459
2B077,CASTELLARE DI CASINCA,20213,,CASTELLARE DI CASINCA,42.470865683,9.501308041
2B081,CASTIGLIONE,20218,,CASTIGLIONE,42.409266106,9.11456258
2B084,CATERI,20225,,CATERI,42.569234613,8.896582034
2B113,FICAJA,20237,,FICAJA,42.421419454,9.377909174
2B121,GALERIA,20245,,GALERIA,42.407960972,8.707141987
2B123,GHISONACCIA,20240,,GHISONACCIA,42.043742147,9.422912189
2B125,GIOCATOJO,20237,,GIOCATOJO,42.443980232,9.346162636
2B140,LENTO,20252,,LENTO,42.53133798,9.263000703
2B143,LINGUIZZETTA,20230,BRAVONE,LINGUIZZETTA,42.217767916,9.50995452
2B147,LOZZI,20224,,LOZZI,42.362293727,8.981020761
2B148,LUCCIANA,20290,,LUCCIANA,42.541487267,9.47330789
2B156,MAUSOLEO,20259,,MAUSOLEO,42.495194508,8.965300464
2B167,MONTEGROSSO,20214,,MONTEGROSSO,42.543663575,8.855619205
2B167,MONTEGROSSO,20214,CASSANO,MONTEGROSSO,42.543663575,8.855619205
2B169,MOROSAGLIA,20218,PONTE LECCIA,MOROSAGLIA,42.447442972,9.254839416
2B175,NESSA,20225,,NESSA,42.549250368,8.955449628
2B177,NOCETA,20242,,NOCETA,42.202866893,9.209151
2B179,NOVALE,20234,,NOVALE,42.30481733,9.411128601
2B213,PIANELLO,20272,,PIANELLO,42.297735632,9.356328684
2B214,PIANO,20215,,PIANO,42.441283087,9.397228426
2B218,PIEDICORTE DI GAGGIO,20251,,PIEDICORTE DI GAGGIO,42.214947914,9.323352874
2B224,PIETRACORBARA,20233,,PIETRACORBARA,42.844694311,9.438158539
2B246,LA PORTA,20237,,LA PORTA,42.424509445,9.358285544
2B252,PRUNO,20213,CHAMPLAN,PRUNO,42.42434454,9.448133189
2B260,RIVENTOSA,20250,,RIVENTOSA,42.247726488,9.203165174
2B287,SORIO,20246,,SORIO,42.577541785,9.244900728
2B289,SOVERIA,20250,,SOVERIA,42.349616968,9.146357138
2B290,SPELONCATO,20226,,SPELONCATO,42.574023464,8.9695723
2B293,SANT ANDREA DI COTONE,20221,,SANT ANDREA DI COTONE,42.314731034,9.472934033
2B296,SANT ANTONINO,20220,,SANT ANTONINO,42.584511842,8.908424902
2B304,SAN LORENZO,20244,,SAN LORENZO,42.38954311,9.288566111
2B307,SANTA LUCIA DI MORIANI,20230,,SANTA LUCIA DI MORIANI,42.384149913,9.510666019
2B309,SANTA MARIA DI LOTA,20200,MIOMO,SANTA MARIA DI LOTA,42.751400321,9.423741198
2B311,SANTA MARIA POGGIO,20221,,SANTA MARIA POGGIO,42.350302201,9.508105398
2B313,SAN NICOLAO,20230,MORIANI PLAGE,SAN NICOLAO,42.368554556,9.509268001
2B314,SANTO PIETRO DI TENDA,20217,CASTA,SANTO PIETRO DI TENDA,42.672456749,9.203774971
2B316,SANTA REPARATA DI BALAGNA,20220,,SANTA REPARATA DI BALAGNA,42.601368217,8.931733241
2B319,TALASANI,20230,FIGARETTO,TALASANI,42.417835828,9.50741683
2B327,TOMINO,20248,,TOMINO,42.943861568,9.44531518
2B335,VALLE DI CAMPOLORO,20221,,VALLE DI CAMPOLORO,42.335491036,9.515381513
2B346,VESCOVATO,20215,,VESCOVATO,42.515771377,9.473989387
2B350,VIGNALE,20290,,VIGNALE,42.536988042,9.395981853
2B361,ZILIA,20214,,ZILIA,42.518910536,8.903243603
30001,AIGALIERS,30700,,AIGALIERS,44.069335204,4.311125899
30009,ALZON,30770,,ALZON,43.973904809,3.447073711
30011,LES ANGLES,30133,,LES ANGLES,43.946683076,4.752277317
30013,ARGILLIERS,30210,,ARGILLIERS,43.981476028,4.490965018
30025,AUMESSAS,30770,,AUMESSAS,44.011582398,3.513374248
30027,BAGARD,30140,,BAGARD,44.070336681,4.044108852
30032,BEAUCAIRE,30300,,BEAUCAIRE,43.779737256,4.593839351
30041,BLAUZAC,30700,,BLAUZAC,43.966650556,4.374939814
30042,BOISSET ET GAUJAC,30140,,BOISSET ET GAUJAC,44.047893923,4.02718247
30049,BOURDIC,30190,,BOURDIC,43.977704279,4.334601811
30051,BRANOUX LES TAILLADES,30110,,BRANOUX LES TAILLADES,44.228629277,3.974563694
30055,BROUZET LES ALES,30580,,BROUZET LES ALES,44.132910244,4.251524564
30057,CABRIERES,30210,,CABRIERES,43.908031691,4.466753514
30059,LE CAILAR,30740,,LE CAILAR,43.65833008,4.242814281
30060,CAISSARGUES,30132,,CAISSARGUES,43.792289996,4.39529662
30065,CANAULES ET ARGENTIERES,30350,,CANAULES ET ARGENTIERES,43.979256575,4.048274419
30066,CANNES ET CLAIRAN,30260,,CANNES ET CLAIRAN,43.911501531,4.085133442
30067,LA CAPELLE ET MASMOLENE,30700,,LA CAPELLE ET MASMOLENE,44.047256148,4.531533757
30072,CASTELNAU VALENCE,30190,,CASTELNAU VALENCE,44.00940389,4.244370658
30077,CENDRAS,30480,,CENDRAS,44.150498152,4.035194717
30085,COLLIAS,30210,,COLLIAS,43.949230408,4.471975104
30088,COMBAS,30250,,COMBAS,43.85865859,4.120630214
30096,CORNILLON,30630,,CORNILLON,44.218979089,4.494453141
30130,GENOLHAC,30450,,GENOLHAC,44.34424597,3.951761604
30132,LA GRAND COMBE,30110,LA LEVADE,LA GRAND COMBE,44.227574554,4.030131028
30133,LE GRAU DU ROI,30240,,LE GRAU DU ROI,43.507288206,4.166392411
30134,ISSIRAC,30760,,ISSIRAC,44.270489834,4.476850703
30141,LAUDUN L ARDOISE,30290,,LAUDUN L ARDOISE,44.102854344,4.663645549
30148,LIOUC,30260,,LIOUC,43.890129087,3.983615964
30150,LOGRIAN FLORIAN,30610,,LOGRIAN FLORIAN,43.946524176,4.024698233
30159,LE MARTINET,30960,,LE MARTINET,44.255320815,4.081793429
30160,MARUEJOLS LES GARDON,30350,,MARUEJOLS LES GARDON,44.005567456,4.134535111
30166,MEYNES,30840,,MEYNES,43.877095689,4.554271156
30171,MOLIERES SUR CEZE,30410,,MOLIERES SUR CEZE,44.261338782,4.148079347
30174,MONTAREN ET ST MEDIERS,30700,,MONTAREN ET ST MEDIERS,44.044876352,4.383444066
30177,MONTEILS,30360,,MONTEILS,44.089127074,4.181531627
30179,MONTFRIN,30490,,MONTFRIN,43.875176536,4.591991121
30184,MOUSSAC,30190,,MOUSSAC,43.977569189,4.234927336
30188,NERS,30360,,NERS,44.024679145,4.158678008
30199,POMMIERS,30120,,POMMIERS,43.947993351,3.616528268
30209,PUJAUT,30131,,PUJAUT,43.9995667,4.764683854
30210,QUISSAC,30260,,QUISSAC,43.918337479,3.997111173
30217,ROCHEFORT DU GARD,30650,,ROCHEFORT DU GARD,43.981411739,4.681036904
30220,ROQUEDUR,30440,,ROQUEDUR,43.977962503,3.662842552
30221,ROQUEMAURE,30150,,ROQUEMAURE,44.041721132,4.756730953
30241,ST CHAPTES,30190,,ST CHAPTES,43.967363293,4.27517859
30242,ST CHRISTOL DE RODIERES,30760,,ST CHRISTOL DE RODIERES,44.266281403,4.514023062
30252,ST FELIX DE PALLIERES,30140,,ST FELIX DE PALLIERES,44.023239127,3.926057985
30254,ST GENIES DE COMOLAS,30150,,ST GENIES DE COMOLAS,44.065708318,4.731038396
30257,ST GERVASY,30320,,ST GERVASY,43.874303337,4.469643078
30260,ST HILAIRE D OZILHAN,30210,,ST HILAIRE D OZILHAN,43.972634965,4.599829451
30264,ST JEAN DE CEYRARGUES,30360,,ST JEAN DE CEYRARGUES,44.054634716,4.225965207
30268,ST JEAN DE VALERISCLE,30960,,ST JEAN DE VALERISCLE,44.234212559,4.140808331
30270,ST JEAN DU PIN,30140,,ST JEAN DU PIN,44.116405979,4.033160121
30275,ST JUST ET VACQUIERES,30580,,ST JUST ET VACQUIERES,44.100404152,4.235841061
30278,ST LAURENT DES ARBRES,30126,,ST LAURENT DES ARBRES,44.055389135,4.692074427
30285,ST MAURICE DE CAZEVIEILLE,30360,,ST MAURICE DE CAZEVIEILLE,44.03496649,4.242393939
30289,ST NAZAIRE DES GARDIES,30610,,ST NAZAIRE DES GARDIES,43.980508531,4.015688361
30299,ST SIFFRET,30700,,ST SIFFRET,44.015440984,4.468507578
30303,ST VICTOR DE MALCAP,30500,,ST VICTOR DE MALCAP,44.253670812,4.230423282
30310,SAUMANE,30125,,SAUMANE,44.11942155,3.76876674
30316,SENECHAS,30450,,SENECHAS,44.334869555,4.002504749
30319,SERVIERS ET LABAUME,30700,,SERVIERS ET LABAUME,44.038213932,4.344343885
30323,SOUSTELLE,30110,,SOUSTELLE,44.172350228,4.000062279
30327,THARAUX,30430,,THARAUX,44.241961652,4.322856451
30339,VAL D AIGOUAL,30570,L ESPEROU,VAL D AIGOUAL,44.082762812,3.636084442
30339,VAL D AIGOUAL,30570,VALLERAUGUE,VAL D AIGOUAL,44.082762812,3.636084442
30340,VALLIGUIERES,30210,,VALLIGUIERES,44.008376347,4.589851658
30345,LA VERNAREDE,30530,,LA VERNAREDE,44.284162096,4.007303149
30346,VERS PONT DU GARD,30210,,VERS PONT DU GARD,43.967166326,4.519310424
30347,VESTRIC ET CANDIAC,30600,,VESTRIC ET CANDIAC,43.735918122,4.264342477
30348,VEZENOBRES,30360,,VEZENOBRES,44.051225887,4.13452121
30349,VIC LE FESQ,30260,,VIC LE FESQ,43.868066575,4.077152885
30351,VILLENEUVE LES AVIGNON,30400,,VILLENEUVE LES AVIGNON,43.976831532,4.794424924
30353,VISSEC,30770,,VISSEC,43.896613799,3.452796664
30354,MONTAGNAC,30350,,MONTAGNAC,43.937347158,4.152897762
31003,AIGREFEUILLE,31280,,AIGREFEUILLE,43.56919333,1.585167634
31006,ALBIAC,31460,,ALBIAC,43.555993437,1.783137657
31011,ARBAS,31160,,ARBAS,42.992381129,0.905652859
31023,AULON,31420,,AULON,43.190384309,0.813047068
31037,AVIGNONET LAURAGAIS,31290,,AVIGNONET LAURAGAIS,43.377029787,1.773100106
31039,BACHAS,31420,,BACHAS,43.24888453,0.940825398
31041,BAGIRY,31510,,BAGIRY,42.98020466,0.624001971
31042,BAGNERES DE LUCHON,31110,SUPERBAGNERES,BAGNERES DE LUCHON,42.734956458,0.626968753
31045,BARBAZAN,31510,,BARBAZAN,43.034398564,0.622320584
31048,BAZIEGE,31450,,BAZIEGE,43.462320693,1.628072348
31049,BAZUS,31380,,BAZUS,43.735579664,1.519996064
31057,BELBERAUD,31450,,BELBERAUD,43.503531598,1.570483789
31064,BENQUE DESSOUS ET DESSUS,31110,,BENQUE DESSOUS ET DESSUS,42.82091871,0.541841677
31073,BONDIGOUX,31340,,BONDIGOUX,43.842931892,1.543115174
31074,BONREPOS RIQUET,31590,,BONREPOS RIQUET,43.676878441,1.62312452
31080,BOULOGNE SUR GESSE,31350,,BOULOGNE SUR GESSE,43.290439369,0.650521686
31085,BOUTX,31440,ARGUT DESSUS,BOUTX,42.915460884,0.770113932
31086,BOUZIN,31420,,BOUZIN,43.191249605,0.883257203
31088,BRAX,31490,,BRAX,43.615121247,1.232855828
31097,LE CABANIAL,31460,,LE CABANIAL,43.52160846,1.869219781
31102,CAMBIAC,31460,,CAMBIAC,43.490956059,1.789427976
31119,CASTELNAU PICAMPEAU,31430,,CASTELNAU PICAMPEAU,43.308670959,1.014705959
31124,CASTILLON DE ST MARTORY,31360,,CASTILLON DE ST MARTORY,43.137382706,0.850105963
31127,CAUBOUS,31110,,CAUBOUS,42.846804928,0.521451707
31133,CAZEAUX DE LARBOUST,31110,,CAZEAUX DE LARBOUST,42.756024453,0.531067017
31135,CAZERES,31220,,CAZERES,43.221078586,1.093274983
31137,CESSALES,31290,,CESSALES,43.45765668,1.744725158
31144,CIERP GAUD,31440,,CIERP GAUD,42.912135061,0.634488588
31149,COLOMIERS,31770,,COLOMIERS,43.611715384,1.326965447
31152,COUEILLES,31230,,COUEILLES,43.347025008,0.878792556
31153,COULADERE,31220,,COULADERE,43.196550684,1.093402481
31160,DAUX,31700,,DAUX,43.687386718,1.266534074
31178,FABAS,31230,,FABAS,43.311938519,0.892755608
31187,FONSORBES,31470,,FONSORBES,43.531671712,1.239076082
31193,LE FOUSSERET,31430,,LE FOUSSERET,43.286113249,1.064982151
31196,FRANCON,31420,,FRANCON,43.261634493,0.987253506
31207,GALIE,31510,,GALIE,42.992655391,0.633647095
31210,GARDOUCH,31290,,GARDOUCH,43.385176049,1.678216209
31213,GARIN,31110,,GARIN,42.806838352,0.496538851
31218,GENSAC DE BOULOGNE,31350,,GENSAC DE BOULOGNE,43.25925406,0.603572176
31228,GRAGNAGUE,31380,,GRAGNAGUE,43.682722463,1.582441216
31236,HERRAN,31160,,HERRAN,42.971823696,0.886037652
31238,HUOS,31210,,HUOS,43.069280491,0.599785703
31239,L ISLE EN DODON,31230,,L ISLE EN DODON,43.381353722,0.833808416
31241,IZAUT DE L HOTEL,31160,,IZAUT DE L HOTEL,43.01308314,0.749526113
31263,LAGARDELLE SUR LEZE,31870,,LAGARDELLE SUR LEZE,43.414241986,1.393269364
31267,LAHITERE,31310,,LAHITERE,43.141741547,1.185540199
31268,LALOURET LAFFITEAU,31800,,LALOURET LAFFITEAU,43.186789522,0.700457407
31276,LARROQUE,31580,,LARROQUE,43.195698118,0.613793887
31278,LATOUE,31800,,LATOUE,43.172436871,0.781997794
31281,LAUNAC,31330,,LAUNAC,43.750150764,1.171058082
31283,LAUTIGNAC,31370,,LAUTIGNAC,43.379270144,1.063604604
31284,LAUZERVILLE,31650,,LAUZERVILLE,43.55803726,1.566514264
31286,LAVELANET DE COMMINGES,31220,,LAVELANET DE COMMINGES,43.25263015,1.115314056
31288,LAYRAC SUR TARN,31340,,LAYRAC SUR TARN,43.834117633,1.562143695
31291,LEGUEVIN,31490,,LEGUEVIN,43.59189892,1.229556222
31296,LESTELLE DE ST MARTORY,31360,,LESTELLE DE ST MARTORY,43.118861147,0.901997038
31301,LILHAC,31230,,LILHAC,43.285131961,0.809232483
31316,MARIGNAC,31440,,MARIGNAC,42.894835182,0.66600945
31319,MARLIAC,31550,,MARLIAC,43.223694567,1.473147002
31320,MARQUEFAVE,31390,,MARQUEFAVE,43.309686715,1.258906746
31325,MASCARVILLE,31460,,MASCARVILLE,43.558400162,1.753019104
31332,MAUVAISIN,31190,,MAUVAISIN,43.359383503,1.538376367
31333,MAUVEZIN,31230,,MAUVEZIN,43.384604867,0.920865603
31342,MILHAS,31160,,MILHAS,42.977864562,0.827604103
31352,MONDOUZIL,31850,,MONDOUZIL,43.631236077,1.562823361
31363,MONTBERNARD,31230,,MONTBERNARD,43.304164032,0.767359072
31365,MONTBRUN BOCAGE,31310,,MONTBRUN BOCAGE,43.119578105,1.249132506
31366,MONTBRUN LAURAGAIS,31450,,MONTBRUN LAURAGAIS,43.455730802,1.520224921
31375,MONTESQUIEU VOLVESTRE,31310,,MONTESQUIEU VOLVESTRE,43.192528121,1.217918254
31376,MONTGAILLARD DE SALIES,31260,,MONTGAILLARD DE SALIES,43.059007604,0.932353419
31378,MONTGAILLARD SUR SAVE,31350,,MONTGAILLARD SUR SAVE,43.254658762,0.716827432
31385,MONTMAURIN,31350,,MONTMAURIN,43.22701054,0.63627121
31387,MONTOUSSIN,31430,,MONTOUSSIN,43.279925297,1.011231863
31390,MONTREJEAU,31210,,MONTREJEAU,43.088092259,0.557811361
31391,MONTSAUNES,31260,,MONTSAUNES,43.109711861,0.932646009
31398,NIZAN GESSE,31350,,NIZAN GESSE,43.230599841,0.597271864
31401,NOUEILLES,31450,,NOUEILLES,43.415188338,1.525812679
31405,ORE,31510,,ORE,42.973713941,0.645195298
31411,PECHBUSQUE,31320,,PECHBUSQUE,43.525052452,1.456709739
31413,PELLEPORT,31480,,PELLEPORT,43.741818515,1.119297419
31417,PIBRAC,31820,,PIBRAC,43.62773601,1.261194206
31423,PLAGNOLE,31370,,PLAGNOLE,43.411741719,1.064188685
31424,PLAISANCE DU TOUCH,31830,,PLAISANCE DU TOUCH,43.557523114,1.285706403
31427,POINTIS INARD,31800,,POINTIS INARD,43.083623299,0.797295277
31429,POMPERTUZAT,31450,,POMPERTUZAT,43.494326977,1.521928808
31430,PONLAT TAILLEBOURG,31210,,PONLAT TAILLEBOURG,43.111947352,0.596359195
31431,PORTET D ASPET,31160,,PORTET D ASPET,42.942033766,0.85530743
31436,POUY DE TOUGES,31430,,POUY DE TOUGES,43.336301562,1.049281298
31441,PRUNET,31460,,PRUNET,43.572560418,1.729299288
31447,RAZECUEILLE,31160,,RAZECUEILLE,42.963624543,0.814017926
31448,REBIGUE,31320,,REBIGUE,43.489844412,1.477508626
31452,RIEUCAZE,31800,,RIEUCAZE,43.076032418,0.752597134
31463,ROUMENS,31540,,ROUMENS,43.464529024,1.936008565
31464,SABONNERES,31370,,SABONNERES,43.468797827,1.056722431
31471,ST BEAT LEZ,31440,ST BEAT,ST BEAT LEZ,42.906069646,0.690503181
31476,ST ELIX LE CHATEAU,31430,,ST ELIX LE CHATEAU,43.282075319,1.137606719
31514,ST ROME,31290,,ST ROME,43.414817276,1.67463676
31518,ST THOMAS,31470,,ST THOMAS,43.514797061,1.088461156
31523,SALIES DU SALAT,31260,,SALIES DU SALAT,43.101331277,0.963161841
31530,SANA,31220,,SANA,43.227865723,1.010783092
31536,SAUX ET POMAREDE,31800,,SAUX ET POMAREDE,43.14807872,0.704295235
31537,SAVARTHES,31800,,SAVARTHES,43.122243999,0.803465877
31548,SIGNAC,31440,,SIGNAC,42.909945011,0.618753632
31549,SODE,31110,,SODE,42.810834221,0.641466899
31551,TARABEL,31570,,TARABEL,43.512284872,1.675831757
31552,TERREBASSE,31420,,TERREBASSE,43.239158399,0.971803637
31555,TOULOUSE,31000,,TOULOUSE,43.596037953,1.432094901
31555,TOULOUSE,31200,,TOULOUSE,43.596037953,1.432094901
31556,LES TOURREILLES,31210,,LES TOURREILLES,43.111824001,0.550008181
31561,L UNION,31240,,L UNION,43.65416268,1.483359348
31563,VACQUIERS,31340,,VACQUIERS,43.790931661,1.483771223
31583,VILLEMATIER,31340,,VILLEMATIER,43.82885322,1.496499902
32002,ANSAN,32270,,ANSAN,43.686574708,0.781419756
32004,ARBLADE LE BAS,32720,,ARBLADE LE BAS,43.705548149,-0.172738293
32005,ARBLADE LE HAUT,32110,,ARBLADE LE HAUT,43.740926806,-0.061728962
32015,AUJAN MOURNEDE,32300,,AUJAN MOURNEDE,43.375708811,0.501324492
32016,AURADE,32600,,AURADE,43.55872631,1.073647383
32020,AUX AUSSAT,32170,,AUX AUSSAT,43.441062134,0.263226317
32047,BERRAC,32480,,BERRAC,44.010958132,0.549565866
32049,BETOUS,32110,,BETOUS,43.718172563,0.025786636
32051,BEZERIL,32130,,BEZERIL,43.535861192,0.880689994
32053,BEZUES BAJON,32140,,BEZUES BAJON,43.387839992,0.608313191
32055,BIVES,32380,,BIVES,43.829622057,0.806214546
